time;f0
5.890000;0.000000
5.900000;0.000000
5.910000;0.000000
5.920000;0.000000
5.930000;0.000000
5.940000;0.000000
5.950000;0.000000
5.960000;0.000000
5.970000;0.000000
5.980000;0.000000
5.990000;0.000000
6.000000;0.000000
6.010000;0.000000
6.020000;0.000000
6.030000;0.000000
6.040000;0.000000
6.050000;0.000000
6.060000;0.000000
6.070000;0.000000
6.080000;0.000000
6.090000;0.000000
6.100000;0.000000
6.110000;0.000000
6.120000;0.000000
6.130000;0.000000
6.140000;0.000000
6.150000;0.000000
6.160000;0.000000
6.170000;0.000000
6.180000;0.000000
6.190000;0.000000
6.200000;0.000000
6.210000;0.000000
6.220000;0.000000
6.230000;0.000000
6.240000;0.000000
6.250000;0.000000
6.260000;0.000000
6.270000;0.000000
6.280000;0.000000
6.290000;0.000000
6.300000;0.000000
6.310000;0.000000
6.320000;0.000000
6.330000;0.000000
6.340000;0.000000
6.350000;0.000000
6.360000;0.000000
6.370000;0.000000
6.380000;0.000000
6.390000;0.000000
6.400000;0.000000
6.410000;0.000000
6.420000;0.000000
6.430000;0.000000
6.440000;0.000000
6.450000;0.000000
6.460000;0.000000
6.470000;0.000000
6.480000;0.000000
6.490000;0.000000
6.500000;0.000000
6.510000;0.000000
6.520000;0.000000
6.530000;0.000000
6.540000;0.000000
6.550000;0.000000
6.560000;0.000000
6.570000;0.000000
6.580000;0.000000
6.590000;0.000000
6.600000;0.000000
6.610000;0.000000
6.620000;0.000000
6.630000;0.000000
6.640000;0.000000
6.650000;0.000000
6.660000;0.000000
6.670000;0.000000
6.680000;0.000000
6.690000;0.000000
6.700000;0.000000
6.710000;0.000000
6.720000;0.000000
6.730000;0.000000
6.740000;0.000000
6.750000;0.000000
6.760000;0.000000
6.770000;0.000000
6.780000;0.000000
6.790000;0.000000
6.800000;0.000000
6.810000;0.000000
6.820000;0.000000
6.830000;0.000000
6.840000;0.000000
6.850000;0.000000
6.860000;0.000000
6.870000;0.000000
6.880000;0.000000
6.890000;0.000000
6.900000;0.000000
6.910000;0.000000
6.920000;0.000000
6.930000;0.000000
6.940000;0.000000
6.950000;0.000000
6.960000;0.000000
6.970000;0.000000
6.980000;0.000000
6.990000;0.000000
7.000000;0.000000
7.010000;0.000000
7.020000;0.000000
7.030000;0.000000
7.040000;0.000000
7.050000;0.000000
7.060000;0.000000
7.070000;0.000000
7.080000;0.000000
7.090000;0.000000
7.100000;0.000000
7.110000;0.000000
7.120000;0.000000
7.130000;0.000000
7.140000;0.000000
7.150000;0.000000
7.160000;0.000000
7.170000;0.000000
7.180000;0.000000
7.190000;0.000000
7.200000;0.000000
7.210000;0.000000
7.220000;0.000000
7.230000;0.000000
7.240000;0.000000
7.250000;0.000000
7.260000;0.000000
7.270000;0.000000
7.280000;0.000000
7.290000;0.000000
7.300000;0.000000
7.310000;0.000000
7.320000;0.000000
7.330000;0.000000
7.340000;0.000000
7.350000;0.000000
7.360000;0.000000
7.370000;0.000000
7.380000;0.000000
7.390000;0.000000
7.400000;0.000000
7.410000;0.000000
7.420000;0.000000
7.430000;0.000000
7.440000;0.000000
7.450000;0.000000
7.460000;0.000000
7.470000;0.000000
7.480000;0.000000
7.490000;0.000000
7.500000;0.000000
7.510000;0.000000
7.520000;0.000000
7.530000;0.000000
7.540000;0.000000
7.550000;0.000000
7.560000;0.000000
7.570000;0.000000
7.580000;0.000000
7.590000;0.000000
7.600000;0.000000
7.610000;0.000000
7.620000;0.000000
7.630000;0.000000
7.640000;0.000000
7.650000;0.000000
7.660000;0.000000
7.670000;0.000000
7.680000;0.000000
7.690000;0.000000
7.700000;0.000000
7.710000;0.000000
7.720000;0.000000
7.730000;0.000000
7.740000;0.000000
7.750000;0.000000
7.760000;0.000000
7.770000;0.000000
7.780000;0.000000
7.790000;0.000000
7.800000;0.000000
7.810000;0.000000
7.820000;0.000000
7.830000;0.000000
7.840000;0.000000
7.850000;0.000000
7.860000;0.000000
7.870000;0.000000
7.880000;0.000000
7.890000;0.000000
7.900000;0.000000
7.910000;0.000000
7.920000;0.000000
7.930000;0.000000
7.940000;0.000000
7.950000;0.000000
7.960000;0.000000
7.970000;0.000000
7.980000;0.000000
7.990000;0.000000
8.000000;0.000000
8.010000;0.000000
8.020000;0.000000
8.030000;0.000000
8.040000;0.000000
8.050000;0.000000
8.060000;0.000000
8.070000;0.000000
8.080000;0.000000
8.090000;0.000000
8.100000;0.000000
8.110000;0.000000
8.120000;0.000000
8.130000;0.000000
8.140000;0.000000
8.150000;0.000000
8.160000;0.000000
8.170000;0.000000
8.180000;0.000000
8.190000;0.000000
8.200000;0.000000
8.210000;0.000000
8.220000;0.000000
8.230000;0.000000
8.240000;0.000000
8.250000;0.000000
8.260000;0.000000
8.270000;0.000000
8.280000;0.000000
8.290000;0.000000
8.300000;0.000000
8.310000;0.000000
8.320000;0.000000
8.330000;0.000000
8.340000;0.000000
8.350000;0.000000
8.360000;0.000000
8.370000;0.000000
8.380000;0.000000
8.390000;0.000000
8.400000;0.000000
8.410000;0.000000
8.420000;0.000000
8.430000;0.000000
8.440000;0.000000
8.450000;0.000000
8.460000;0.000000
8.470000;0.000000
8.480000;0.000000
8.490000;0.000000
8.500000;0.000000
8.510000;0.000000
8.520000;0.000000
8.530000;0.000000
8.540000;0.000000
8.550000;0.000000
8.560000;0.000000
8.570000;0.000000
8.580000;0.000000
8.590000;0.000000
8.600000;0.000000
8.610000;0.000000
8.620000;0.000000
8.630000;0.000000
8.640000;0.000000
8.650000;0.000000
8.660000;0.000000
8.670000;0.000000
8.680000;0.000000
8.690000;0.000000
8.700000;0.000000
8.710000;0.000000
8.720000;0.000000
8.730000;0.000000
8.740000;0.000000
8.750000;0.000000
8.760000;0.000000
8.770000;0.000000
8.780000;0.000000
8.790000;0.000000
8.800000;0.000000
8.810000;0.000000
8.820000;0.000000
8.830000;0.000000
8.840000;0.000000
8.850000;0.000000
8.860000;0.000000
8.870000;0.000000
8.880000;0.000000
8.890000;0.000000
8.900000;0.000000
8.910000;0.000000
8.920000;0.000000
8.930000;0.000000
8.940000;0.000000
8.950000;0.000000
8.960000;0.000000
8.970000;0.000000
8.980000;0.000000
8.990000;0.000000
9.000000;0.000000
9.010000;0.000000
9.020000;0.000000
9.030000;0.000000
9.040000;0.000000
9.050000;0.000000
9.060000;0.000000
9.070000;0.000000
9.080000;0.000000
9.090000;0.000000
9.100000;0.000000
9.110000;0.000000
9.120000;0.000000
9.130000;0.000000
9.140000;0.000000
9.150000;0.000000
9.160000;0.000000
9.170000;0.000000
9.180000;0.000000
9.190000;0.000000
9.200000;0.000000
9.210000;0.000000
9.220000;0.000000
9.230000;0.000000
9.240000;0.000000
9.250000;0.000000
9.260000;0.000000
9.270000;0.000000
9.280000;0.000000
9.290000;0.000000
9.300000;0.000000
9.310000;0.000000
9.320000;0.000000
9.330000;0.000000
9.340000;0.000000
9.350000;0.000000
9.360000;0.000000
9.370000;0.000000
9.380000;0.000000
9.390000;0.000000
9.400000;0.000000
9.410000;0.000000
9.420000;0.000000
9.430000;0.000000
9.440000;0.000000
9.450000;0.000000
9.460000;0.000000
9.470000;0.000000
9.480000;0.000000
9.490000;0.000000
9.500000;0.000000
9.510000;0.000000
9.520000;0.000000
9.530000;0.000000
9.540000;0.000000
9.550000;0.000000
9.560000;0.000000
9.570000;0.000000
9.580000;0.000000
9.590000;0.000000
9.600000;0.000000
9.610000;0.000000
9.620000;0.000000
9.630000;0.000000
9.640000;0.000000
9.650000;0.000000
9.660000;0.000000
9.670000;0.000000
9.680000;0.000000
9.690000;0.000000
9.700000;0.000000
9.710000;0.000000
9.720000;0.000000
9.730000;0.000000
9.740000;0.000000
9.750000;0.000000
9.760000;0.000000
9.770000;0.000000
9.780000;0.000000
9.790000;0.000000
9.800000;0.000000
9.810000;0.000000
9.820000;0.000000
9.830000;0.000000
9.840000;0.000000
9.850000;0.000000
9.860000;0.000000
9.870000;0.000000
9.880000;0.000000
9.890000;0.000000
9.900000;0.000000
9.910000;0.000000
9.920000;0.000000
9.930000;0.000000
9.940000;0.000000
9.950000;0.000000
9.960000;0.000000
9.970000;0.000000
9.980000;0.000000
9.990000;0.000000
10.000000;0.000000
10.010000;0.000000
10.020000;0.000000
10.030000;0.000000
10.040000;0.000000
10.050000;0.000000
10.060000;0.000000
10.070000;0.000000
10.080000;0.000000
10.090000;0.000000
10.100000;0.000000
10.110000;0.000000
10.120000;0.000000
10.130000;0.000000
10.140000;0.000000
10.150000;0.000000
10.160000;0.000000
10.170000;0.000000
10.180000;0.000000
10.190000;0.000000
10.200000;0.000000
10.210000;0.000000
10.220000;0.000000
10.230000;0.000000
10.240000;0.000000
10.250000;0.000000
10.260000;0.000000
10.270000;0.000000
10.280000;0.000000
10.290000;0.000000
10.300000;0.000000
10.310000;0.000000
10.320000;0.000000
10.330000;0.000000
10.340000;0.000000
10.350000;0.000000
10.360000;0.000000
10.370000;0.000000
10.380000;0.000000
10.390000;0.000000
10.400000;0.000000
10.410000;0.000000
10.420000;0.000000
10.430000;0.000000
10.440000;0.000000
10.450000;0.000000
10.460000;0.000000
10.470000;0.000000
10.480000;0.000000
10.490000;0.000000
10.500000;0.000000
10.510000;0.000000
10.520000;0.000000
10.530000;0.000000
10.540000;0.000000
10.550000;0.000000
10.560000;0.000000
10.570000;0.000000
10.580000;0.000000
10.590000;0.000000
10.600000;0.000000
10.610000;0.000000
10.620000;0.000000
10.630000;0.000000
10.640000;0.000000
10.650000;0.000000
10.660000;0.000000
10.670000;0.000000
10.680000;0.000000
10.690000;0.000000
10.700000;0.000000
10.710000;0.000000
10.720000;0.000000
10.730000;0.000000
10.740000;0.000000
10.750000;0.000000
10.760000;0.000000
10.770000;0.000000
10.780000;0.000000
10.790000;0.000000
10.800000;0.000000
10.810000;0.000000
10.820000;0.000000
10.830000;0.000000
10.840000;0.000000
10.850000;0.000000
10.860000;0.000000
10.870000;0.000000
10.880000;0.000000
10.890000;0.000000
10.900000;0.000000
10.910000;0.000000
10.920000;0.000000
10.930000;0.000000
10.940000;0.000000
10.950000;0.000000
10.960000;0.000000
10.970000;0.000000
10.980000;0.000000
10.990000;0.000000
11.000000;0.000000
11.010000;0.000000
11.020000;0.000000
11.030000;0.000000
11.040000;0.000000
11.050000;0.000000
11.060000;0.000000
11.070000;0.000000
11.080000;0.000000
11.090000;0.000000
11.100000;0.000000
11.110000;0.000000
11.120000;0.000000
11.130000;0.000000
11.140000;0.000000
11.150000;0.000000
11.160000;0.000000
11.170000;0.000000
11.180000;0.000000
11.190000;0.000000
11.200000;0.000000
11.210000;0.000000
11.220000;0.000000
11.230000;0.000000
11.240000;0.000000
11.250000;0.000000
11.260000;0.000000
11.270000;0.000000
11.280000;0.000000
11.290000;0.000000
11.300000;0.000000
11.310000;0.000000
11.320000;0.000000
11.330000;0.000000
11.340000;0.000000
11.350000;0.000000
11.360000;0.000000
11.370000;0.000000
11.380000;0.000000
11.390000;0.000000
11.400000;0.000000
11.410000;0.000000
11.420000;0.000000
11.430000;0.000000
11.440000;0.000000
11.450000;0.000000
11.460000;0.000000
11.470000;0.000000
11.480000;0.000000
11.490000;0.000000
11.500000;0.000000
11.510000;0.000000
11.520000;0.000000
11.530000;0.000000
11.540000;0.000000
11.550000;0.000000
11.560000;0.000000
11.570000;0.000000
11.580000;0.000000
11.590000;0.000000
11.600000;0.000000
11.610000;0.000000
11.620000;0.000000
11.630000;0.000000
11.640000;0.000000
11.650000;0.000000
11.660000;0.000000
11.670000;0.000000
11.680000;0.000000
11.690000;0.000000
11.700000;0.000000
11.710000;0.000000
11.720000;0.000000
11.730000;0.000000
11.740000;0.000000
11.750000;0.000000
11.760000;0.000000
11.770000;0.000000
11.780000;0.000000
11.790000;0.000000
11.800000;0.000000
11.810000;0.000000
11.820000;0.000000
11.830000;0.000000
11.840000;0.000000
11.850000;0.000000
11.860000;0.000000
11.870000;0.000000
11.880000;0.000000
11.890000;0.000000
11.900000;0.000000
11.910000;0.000000
11.920000;0.000000
11.930000;0.000000
11.940000;0.000000
11.950000;0.000000
11.960000;0.000000
11.970000;0.000000
11.980000;0.000000
11.990000;0.000000
12.000000;0.000000
12.010000;0.000000
12.020000;0.000000
12.030000;0.000000
12.040000;0.000000
12.050000;0.000000
12.060000;0.000000
12.070000;0.000000
12.080000;0.000000
12.090000;0.000000
12.100000;0.000000
12.110000;0.000000
12.120000;0.000000
12.130000;0.000000
12.140000;0.000000
12.150000;0.000000
12.160000;0.000000
12.170000;0.000000
12.180000;0.000000
12.190000;0.000000
12.200000;0.000000
12.210000;0.000000
12.220000;0.000000
12.230000;0.000000
12.240000;0.000000
12.250000;0.000000
12.260000;0.000000
12.270000;0.000000
12.280000;0.000000
12.290000;0.000000
12.300000;0.000000
12.310000;0.000000
12.320000;0.000000
12.330000;0.000000
12.340000;0.000000
12.350000;0.000000
12.360000;0.000000
12.370000;0.000000
12.380000;0.000000
12.390000;0.000000
12.400000;0.000000
12.410000;0.000000
12.420000;0.000000
12.430000;0.000000
12.440000;0.000000
12.450000;0.000000
12.460000;0.000000
12.470000;0.000000
12.480000;0.000000
12.490000;0.000000
12.500000;0.000000
12.510000;0.000000
12.520000;0.000000
12.530000;0.000000
12.540000;0.000000
12.550000;0.000000
12.560000;0.000000
12.570000;0.000000
12.580000;0.000000
12.590000;0.000000
12.600000;0.000000
12.610000;0.000000
12.620000;0.000000
12.630000;0.000000
12.640000;0.000000
12.650000;0.000000
12.660000;0.000000
12.670000;0.000000
12.680000;0.000000
12.690000;0.000000
12.700000;0.000000
12.710000;0.000000
12.720000;0.000000
12.730000;0.000000
12.740000;0.000000
12.750000;0.000000
12.760000;0.000000
12.770000;0.000000
12.780000;0.000000
12.790000;0.000000
12.800000;0.000000
12.810000;0.000000
12.820000;0.000000
12.830000;0.000000
12.840000;0.000000
12.850000;128.565497
12.860000;129.310270
12.870000;129.310270
12.880000;128.565497
12.890000;128.565497
12.900000;127.825015
12.910000;127.088797
12.920000;126.356819
12.930000;126.356819
12.940000;127.825015
12.950000;128.565497
12.960000;130.059356
12.970000;130.812783
12.980000;130.059356
12.990000;128.565497
13.000000;127.825015
13.010000;127.088797
13.020000;127.825015
13.030000;128.565497
13.040000;130.812783
13.050000;131.570573
13.060000;133.099350
13.070000;133.870387
13.080000;135.425885
13.090000;136.210400
13.100000;137.793088
13.110000;139.394167
13.120000;141.830734
13.130000;144.309891
13.140000;146.832384
13.150000;147.682975
13.160000;149.398969
13.170000;151.134901
13.180000;153.776693
13.190000;156.464662
13.200000;158.282694
13.210000;159.199616
13.220000;161.049427
13.230000;162.920731
13.240000;164.813778
13.250000;166.728822
13.260000;171.614350
13.270000;173.608412
13.280000;176.290466
13.290000;178.695527
13.300000;180.771869
13.310000;183.931706
13.320000;188.230906
13.330000;190.418043
13.340000;192.630595
13.350000;194.868854
13.360000;194.868854
13.370000;194.868854
13.380000;193.421616
13.390000;192.630595
13.400000;191.789673
13.410000;191.521124
13.420000;191.521124
13.430000;191.792633
13.440000;192.091141
13.450000;192.630595
13.460000;193.775925
13.470000;194.216949
13.480000;194.868854
13.490000;195.652969
13.500000;195.873322
13.510000;196.114471
13.520000;196.304001
13.530000;197.133121
13.540000;197.133121
13.550000;196.567627
13.560000;195.997718
13.570000;193.746492
13.580000;190.418043
13.590000;181.819070
13.600000;177.666317
13.610000;176.643034
13.620000;178.695527
13.630000;181.819070
13.640000;0.000000
13.650000;0.000000
13.660000;0.000000
13.670000;0.000000
13.680000;0.000000
13.690000;0.000000
13.700000;0.000000
13.710000;189.321316
13.720000;189.321316
13.730000;190.418043
13.740000;193.746492
13.750000;194.868854
13.760000;196.254120
13.770000;196.452423
13.780000;197.133121
13.790000;197.133121
13.800000;197.731186
13.810000;197.846069
13.820000;198.275102
13.830000;197.797577
13.840000;197.133121
13.850000;196.331924
13.860000;196.044937
13.870000;195.795715
13.880000;195.617096
13.890000;195.524658
13.900000;195.394028
13.910000;194.868854
13.920000;193.746492
13.930000;190.418043
13.940000;183.931706
13.950000;180.771869
13.960000;175.625645
13.970000;0.000000
13.980000;0.000000
