time;f0
5.890000;0.000000
5.900000;0.000000
5.910000;0.000000
5.920000;0.000000
5.930000;0.000000
5.940000;0.000000
5.950000;0.000000
5.960000;0.000000
5.970000;0.000000
5.980000;0.000000
5.990000;0.000000
6.000000;0.000000
6.010000;0.000000
6.020000;0.000000
6.030000;0.000000
6.040000;0.000000
6.050000;0.000000
6.060000;0.000000
6.070000;0.000000
6.080000;0.000000
6.090000;0.000000
6.100000;0.000000
6.110000;0.000000
6.120000;0.000000
6.130000;0.000000
6.140000;0.000000
6.150000;0.000000
6.160000;0.000000
6.170000;0.000000
6.180000;0.000000
6.190000;0.000000
6.200000;0.000000
6.210000;0.000000
6.220000;0.000000
6.230000;0.000000
6.240000;0.000000
6.250000;0.000000
6.260000;0.000000
6.270000;0.000000
6.280000;0.000000
6.290000;0.000000
6.300000;0.000000
6.310000;0.000000
6.320000;0.000000
6.330000;0.000000
6.340000;0.000000
6.350000;0.000000
6.360000;0.000000
6.370000;0.000000
6.380000;0.000000
6.390000;0.000000
6.400000;0.000000
6.410000;0.000000
6.420000;0.000000
6.430000;0.000000
6.440000;0.000000
6.450000;0.000000
6.460000;0.000000
6.470000;0.000000
6.480000;0.000000
6.490000;0.000000
6.500000;0.000000
6.510000;0.000000
6.520000;0.000000
6.530000;0.000000
6.540000;0.000000
6.550000;0.000000
6.560000;0.000000
6.570000;0.000000
6.580000;0.000000
6.590000;0.000000
6.600000;0.000000
6.610000;0.000000
6.620000;0.000000
6.630000;0.000000
6.640000;0.000000
6.650000;0.000000
6.660000;0.000000
6.670000;0.000000
6.680000;0.000000
6.690000;0.000000
6.700000;0.000000
6.710000;0.000000
6.720000;0.000000
6.730000;0.000000
6.740000;0.000000
6.750000;0.000000
6.760000;0.000000
6.770000;0.000000
6.780000;0.000000
6.790000;0.000000
6.800000;0.000000
6.810000;0.000000
6.820000;0.000000
6.830000;0.000000
6.840000;0.000000
6.850000;0.000000
6.860000;0.000000
6.870000;0.000000
6.880000;0.000000
6.890000;0.000000
6.900000;0.000000
6.910000;0.000000
6.920000;0.000000
6.930000;0.000000
6.940000;0.000000
6.950000;0.000000
6.960000;0.000000
6.970000;0.000000
6.980000;0.000000
6.990000;0.000000
7.000000;0.000000
7.010000;0.000000
7.020000;0.000000
7.030000;0.000000
7.040000;0.000000
7.050000;0.000000
7.060000;0.000000
7.070000;0.000000
7.080000;0.000000
7.090000;0.000000
7.100000;0.000000
7.110000;0.000000
7.120000;0.000000
7.130000;0.000000
7.140000;0.000000
7.150000;0.000000
7.160000;0.000000
7.170000;0.000000
7.180000;0.000000
7.190000;0.000000
7.200000;0.000000
7.210000;0.000000
7.220000;0.000000
7.230000;0.000000
7.240000;0.000000
7.250000;0.000000
7.260000;0.000000
7.270000;0.000000
7.280000;0.000000
7.290000;0.000000
7.300000;0.000000
7.310000;0.000000
7.320000;0.000000
7.330000;0.000000
7.340000;0.000000
7.350000;0.000000
7.360000;0.000000
7.370000;0.000000
7.380000;0.000000
7.390000;0.000000
7.400000;0.000000
7.410000;0.000000
7.420000;0.000000
7.430000;0.000000
7.440000;0.000000
7.450000;0.000000
7.460000;0.000000
7.470000;0.000000
7.480000;0.000000
7.490000;0.000000
7.500000;0.000000
7.510000;0.000000
7.520000;0.000000
7.530000;0.000000
7.540000;0.000000
7.550000;0.000000
7.560000;0.000000
7.570000;0.000000
7.580000;0.000000
7.590000;0.000000
7.600000;0.000000
7.610000;0.000000
7.620000;0.000000
7.630000;0.000000
7.640000;0.000000
7.650000;0.000000
7.660000;0.000000
7.670000;0.000000
7.680000;0.000000
7.690000;0.000000
7.700000;0.000000
7.710000;0.000000
7.720000;0.000000
7.730000;0.000000
7.740000;0.000000
7.750000;0.000000
7.760000;0.000000
7.770000;0.000000
7.780000;0.000000
7.790000;0.000000
7.800000;0.000000
7.810000;0.000000
7.820000;0.000000
7.830000;0.000000
7.840000;0.000000
7.850000;0.000000
7.860000;0.000000
7.870000;0.000000
7.880000;0.000000
7.890000;0.000000
7.900000;0.000000
7.910000;0.000000
7.920000;0.000000
7.930000;0.000000
7.940000;0.000000
7.950000;0.000000
7.960000;0.000000
7.970000;0.000000
7.980000;0.000000
7.990000;0.000000
8.000000;0.000000
8.010000;0.000000
8.020000;0.000000
8.030000;0.000000
8.040000;0.000000
8.050000;0.000000
8.060000;0.000000
8.070000;0.000000
8.080000;0.000000
8.090000;0.000000
8.100000;0.000000
8.110000;0.000000
8.120000;0.000000
8.130000;0.000000
8.140000;0.000000
8.150000;0.000000
8.160000;0.000000
8.170000;0.000000
8.180000;0.000000
8.190000;0.000000
8.200000;0.000000
8.210000;0.000000
8.220000;0.000000
8.230000;0.000000
8.240000;0.000000
8.250000;0.000000
8.260000;0.000000
8.270000;0.000000
8.280000;0.000000
8.290000;0.000000
8.300000;0.000000
8.310000;0.000000
8.320000;0.000000
8.330000;0.000000
8.340000;0.000000
8.350000;0.000000
8.360000;0.000000
8.370000;0.000000
8.380000;0.000000
8.390000;0.000000
8.400000;0.000000
8.410000;0.000000
8.420000;0.000000
8.430000;0.000000
8.440000;0.000000
8.450000;0.000000
8.460000;0.000000
8.470000;0.000000
8.480000;0.000000
8.490000;0.000000
8.500000;0.000000
8.510000;0.000000
8.520000;0.000000
8.530000;0.000000
8.540000;0.000000
8.550000;0.000000
8.560000;0.000000
8.570000;0.000000
8.580000;0.000000
8.590000;0.000000
8.600000;0.000000
8.610000;0.000000
8.620000;0.000000
8.630000;0.000000
8.640000;0.000000
8.650000;0.000000
8.660000;0.000000
8.670000;0.000000
8.680000;0.000000
8.690000;0.000000
8.700000;0.000000
8.710000;0.000000
8.720000;0.000000
8.730000;0.000000
8.740000;0.000000
8.750000;0.000000
8.760000;0.000000
8.770000;0.000000
8.780000;0.000000
8.790000;0.000000
8.800000;0.000000
8.810000;0.000000
8.820000;0.000000
8.830000;0.000000
8.840000;0.000000
8.850000;0.000000
8.860000;0.000000
8.870000;0.000000
8.880000;0.000000
8.890000;0.000000
8.900000;0.000000
8.910000;0.000000
8.920000;0.000000
8.930000;0.000000
8.940000;0.000000
8.950000;0.000000
8.960000;0.000000
8.970000;0.000000
8.980000;0.000000
8.990000;0.000000
9.000000;0.000000
9.010000;0.000000
9.020000;0.000000
9.030000;0.000000
9.040000;0.000000
9.050000;0.000000
9.060000;0.000000
9.070000;0.000000
9.080000;0.000000
9.090000;0.000000
9.100000;0.000000
9.110000;0.000000
9.120000;0.000000
9.130000;0.000000
9.140000;0.000000
9.150000;0.000000
9.160000;0.000000
9.170000;0.000000
9.180000;0.000000
9.190000;0.000000
9.200000;0.000000
9.210000;0.000000
9.220000;0.000000
9.230000;0.000000
9.240000;0.000000
9.250000;0.000000
9.260000;0.000000
9.270000;0.000000
9.280000;0.000000
9.290000;0.000000
9.300000;0.000000
9.310000;0.000000
9.320000;0.000000
9.330000;0.000000
9.340000;0.000000
9.350000;0.000000
9.360000;0.000000
9.370000;0.000000
9.380000;0.000000
9.390000;0.000000
9.400000;0.000000
9.410000;0.000000
9.420000;0.000000
9.430000;0.000000
9.440000;0.000000
9.450000;0.000000
9.460000;0.000000
9.470000;0.000000
9.480000;0.000000
9.490000;0.000000
9.500000;0.000000
9.510000;0.000000
9.520000;0.000000
9.530000;0.000000
9.540000;0.000000
9.550000;0.000000
9.560000;0.000000
9.570000;0.000000
9.580000;0.000000
9.590000;0.000000
9.600000;0.000000
9.610000;0.000000
9.620000;0.000000
9.630000;0.000000
9.640000;0.000000
9.650000;0.000000
9.660000;0.000000
9.670000;0.000000
9.680000;0.000000
9.690000;0.000000
9.700000;0.000000
9.710000;0.000000
9.720000;0.000000
9.730000;0.000000
9.740000;0.000000
9.750000;0.000000
9.760000;0.000000
9.770000;0.000000
9.780000;0.000000
9.790000;0.000000
9.800000;0.000000
9.810000;0.000000
9.820000;0.000000
9.830000;0.000000
9.840000;0.000000
9.850000;0.000000
9.860000;0.000000
9.870000;0.000000
9.880000;0.000000
9.890000;0.000000
9.900000;0.000000
9.910000;0.000000
9.920000;0.000000
9.930000;0.000000
9.940000;0.000000
9.950000;0.000000
9.960000;0.000000
9.970000;0.000000
9.980000;0.000000
9.990000;0.000000
10.000000;0.000000
10.010000;0.000000
10.020000;0.000000
10.030000;0.000000
10.040000;0.000000
10.050000;0.000000
10.060000;0.000000
10.070000;0.000000
10.080000;0.000000
10.090000;0.000000
10.100000;0.000000
10.110000;0.000000
10.120000;0.000000
10.130000;0.000000
10.140000;0.000000
10.150000;0.000000
10.160000;0.000000
10.170000;0.000000
10.180000;0.000000
10.190000;0.000000
10.200000;0.000000
10.210000;0.000000
10.220000;0.000000
10.230000;0.000000
10.240000;0.000000
10.250000;0.000000
10.260000;141.851791
10.270000;142.052505
10.280000;144.517127
10.290000;146.832384
10.300000;146.832384
10.310000;145.986692
10.320000;145.145870
10.330000;144.309891
10.340000;143.570526
10.350000;144.309891
10.360000;145.145870
10.370000;145.986692
10.380000;145.986692
10.390000;145.759278
10.400000;145.971353
10.410000;146.071871
10.420000;146.919723
10.430000;148.538494
10.440000;150.264428
10.450000;152.891004
10.460000;156.464662
10.470000;161.049427
10.480000;164.813778
10.490000;172.608502
10.500000;177.666317
10.510000;179.730700
10.520000;179.730700
10.530000;179.730700
10.540000;178.695527
10.550000;176.643034
10.560000;174.362709
10.570000;173.608412
10.580000;178.629364
10.590000;186.950717
10.600000;0.000000
10.610000;0.000000
10.620000;0.000000
10.630000;0.000000
10.640000;0.000000
10.650000;0.000000
10.660000;0.000000
10.670000;0.000000
10.680000;0.000000
10.690000;0.000000
10.700000;206.456359
10.710000;206.456359
10.720000;207.652349
10.730000;208.855267
10.740000;210.065153
10.750000;208.855267
10.760000;206.456359
10.770000;204.085006
10.780000;204.085006
10.790000;204.085006
10.800000;203.140228
10.810000;205.267258
10.820000;206.456359
10.830000;208.855267
10.840000;212.505992
10.850000;210.065153
10.860000;207.652349
10.870000;205.267258
10.880000;210.145218
10.890000;211.351987
10.900000;210.087189
10.910000;205.184562
10.920000;205.184562
10.930000;202.909563
10.940000;206.456359
10.950000;210.065153
10.960000;214.975193
10.970000;221.274447
10.980000;223.845532
10.990000;227.758283
11.000000;230.404707
11.010000;233.081881
11.020000;235.020767
11.030000;235.653442
11.040000;237.511244
11.050000;236.536530
11.060000;238.106995
11.070000;238.529911
11.080000;238.529911
11.090000;237.156080
11.100000;238.529911
11.110000;241.301496
11.120000;245.519371
11.130000;249.810974
11.140000;252.713638
11.150000;254.177593
11.160000;251.258115
11.170000;244.105284
11.180000;237.156080
11.190000;225.142256
11.200000;221.274447
11.210000;213.737027
11.220000;213.737027
11.230000;213.737027
11.240000;216.220532
11.250000;222.556277
11.260000;226.446492
11.270000;229.077674
11.280000;233.081881
11.290000;233.081881
11.300000;231.739428
11.310000;226.446492
11.320000;222.556277
11.330000;220.000000
11.340000;176.643034
11.350000;173.608412
11.360000;167.694673
11.370000;167.694673
11.380000;167.694673
11.390000;169.643191
11.400000;169.643191
11.410000;167.694673
11.420000;165.768535
11.430000;166.728822
11.440000;174.614116
11.450000;179.730700
11.460000;190.418043
11.470000;194.868854
11.480000;204.085006
11.490000;207.652349
11.500000;207.652349
11.510000;206.456359
11.520000;198.275102
11.530000;192.630595
11.540000;188.224358
11.550000;182.872337
11.560000;182.872337
11.570000;182.872337
11.580000;191.521124
11.590000;197.133121
11.600000;206.456359
11.610000;210.065153
11.620000;210.065153
11.630000;206.456359
11.640000;198.275102
11.650000;193.746492
11.660000;189.321316
11.670000;177.666317
11.680000;172.608502
11.690000;161.982376
11.700000;157.371053
11.710000;155.563492
11.720000;155.563492
11.730000;155.563492
11.740000;154.667512
11.750000;152.010417
11.760000;148.538494
11.770000;145.986692
11.780000;144.309891
11.790000;0.000000
11.800000;0.000000
11.810000;0.000000
11.820000;0.000000
11.830000;0.000000
11.840000;0.000000
11.850000;0.000000
11.860000;0.000000
11.870000;0.000000
11.880000;0.000000
11.890000;0.000000
11.900000;0.000000
11.910000;0.000000
11.920000;0.000000
11.930000;0.000000
11.940000;0.000000
11.950000;0.000000
11.960000;0.000000
11.970000;0.000000
11.980000;0.000000
11.990000;0.000000
12.000000;0.000000
12.010000;0.000000
12.020000;0.000000
12.030000;0.000000
12.040000;0.000000
12.050000;0.000000
12.060000;0.000000
12.070000;0.000000
12.080000;0.000000
12.090000;129.310270
12.100000;130.059356
12.110000;130.059356
12.120000;130.059356
12.130000;130.059356
12.140000;130.059356
12.150000;130.812783
12.160000;132.332754
12.170000;133.870387
12.180000;136.210400
12.190000;136.999458
12.200000;138.591315
12.210000;138.591315
12.220000;138.591315
12.230000;140.201669
12.240000;142.652351
12.250000;145.145870
12.260000;147.682975
12.270000;151.134901
12.280000;157.371053
12.290000;161.049427
12.300000;163.964678
12.310000;168.666118
12.320000;171.614350
12.330000;168.666118
12.340000;163.864521
12.350000;159.199616
12.360000;147.682975
12.370000;144.309891
12.380000;0.000000
12.390000;0.000000
12.400000;0.000000
12.410000;0.000000
12.420000;0.000000
12.430000;0.000000
12.440000;0.000000
12.450000;0.000000
12.460000;0.000000
12.470000;173.608412
12.480000;173.608412
12.490000;173.608412
12.500000;175.625645
12.510000;176.643034
12.520000;178.695527
12.530000;178.695527
12.540000;177.666317
12.550000;176.643034
12.560000;177.666317
12.570000;178.695527
12.580000;180.771869
12.590000;183.912971
12.600000;192.630595
12.610000;198.275102
12.620000;202.909563
12.630000;205.267258
12.640000;206.456359
12.650000;208.855267
12.660000;207.231354
12.670000;205.944003
12.680000;204.085006
12.690000;199.423698
12.700000;198.275102
12.710000;199.423698
12.720000;201.740890
12.730000;202.909563
12.740000;206.456359
12.750000;210.323349
12.760000;213.737027
12.770000;223.845532
12.780000;234.432110
12.790000;239.911701
12.800000;245.519371
12.810000;252.713638
12.820000;252.713638
12.830000;252.713638
12.840000;251.258115
12.850000;251.258115
12.860000;251.258115
12.870000;251.258115
12.880000;251.258115
12.890000;251.258115
12.900000;251.258115
12.910000;251.258115
12.920000;251.258115
12.930000;237.156080
12.940000;223.845532
12.950000;223.845532
12.960000;226.446492
12.970000;229.077674
12.980000;231.739428
12.990000;233.081881
13.000000;234.981384
13.010000;234.995857
13.020000;234.306553
13.030000;229.077674
13.040000;223.845532
13.050000;221.274447
13.060000;207.652349
13.070000;204.085006
13.080000;192.440765
13.090000;0.000000
13.100000;0.000000
13.110000;0.000000
13.120000;0.000000
13.130000;0.000000
13.140000;0.000000
13.150000;0.000000
13.160000;0.000000
13.170000;157.371053
13.180000;159.199616
13.190000;161.049427
13.200000;163.864521
13.210000;167.694673
13.220000;173.608412
13.230000;178.695527
13.240000;180.771869
13.250000;192.630595
13.260000;199.423698
13.270000;205.267258
13.280000;206.456359
13.290000;206.456359
13.300000;205.267258
13.310000;202.909563
13.320000;201.740890
13.330000;201.542082
13.340000;204.085006
13.350000;205.267258
13.360000;210.065153
13.370000;213.737027
13.380000;216.220532
13.390000;213.737027
13.400000;207.652349
13.410000;197.133121
13.420000;190.418043
13.430000;179.730700
13.440000;176.643034
13.450000;173.608412
13.460000;168.666118
13.470000;168.666118
13.480000;169.643191
13.490000;172.608502
13.500000;175.625645
13.510000;177.666317
13.520000;177.666317
13.530000;175.625645
13.540000;174.614116
13.550000;173.608412
13.560000;0.000000
13.570000;0.000000
13.580000;0.000000
13.590000;0.000000
13.600000;0.000000
13.610000;0.000000
13.620000;0.000000
13.630000;0.000000
13.640000;0.000000
13.650000;0.000000
13.660000;0.000000
13.670000;0.000000
13.680000;0.000000
13.690000;0.000000
13.700000;0.000000
13.710000;0.000000
13.720000;0.000000
13.730000;0.000000
13.740000;0.000000
13.750000;0.000000
13.760000;0.000000
13.770000;0.000000
13.780000;0.000000
13.790000;0.000000
13.800000;0.000000
13.810000;0.000000
13.820000;329.627557
13.830000;319.699370
13.840000;318.399232
13.850000;316.565388
13.860000;312.929324
13.870000;298.797938
13.880000;288.619783
13.890000;285.304702
13.900000;285.304702
13.910000;286.957455
13.920000;290.291740
13.930000;294.273010
13.940000;297.304382
13.950000;300.117371
13.960000;300.528856
13.970000;301.504059
